"","country","year","cic","country_code","gdp","cd","log_cd","log_cic","interest_rates_wdi","tax_gdp","uncertainty","eci","eci_2"
"482","Guatemala",2011,24532526126.49,"GTM",3.71e+11,0.0661254073490296,-2.71620222853487,23.923265671019,5.24416666666667,10.83781428,0.187738425,-0.390539,-0.203183
"483","Honduras",2011,21357774680.51,"HND",3.35e+11,0.0637545512851045,-2.75271470478442,23.7846816639871,8.1821625,14.78797879,0.183652025,-0.690727,-0.451306
"484","Hungary",2011,2.709606e+12,"HUN",2.83e+13,0.0957457950530035,-2.34605856778124,28.6278243527965,5.49011402948333,21.13499065,0.291156075,1.53397,1.20221
"485","Indonesia",2011,372972201080506,"IDN",7.83e+15,0.0476337421558756,-3.04421390005268,33.5525250048607,6.93083333333333,11.15812785,0.102765225,-0.143199,0.55334
"486","Israel",2011,48975405160,"ISR",9.36e+11,0.0523241508119658,-2.95029723988897,24.614584073535,2.5207887,22.72172307,0.17348875,1.21174,0.966937
"487","Jamaica",2011,62646682000,"JAM",1.24e+12,0.0505215177419355,-2.98535593955334,24.8607765559922,4.27906586828847,23.3643683,0.182962175,-0.215289,-0.703207
"488","Japan",2011,8.85465e+13,"JPN",4.91e+14,0.180339103869654,-1.71291629003854,32.1145489536845,0.461583333333333,9.356818207,0.28456285,2.31329,1.6373
"489","Kuwait",2011,1205104800,"KWT",42511600000,0.0283476698124747,-3.56321044574995,20.9098323710616,2.16128333333333,0.799781707,0.219015675,-0.296786,-0.232455
"490","Madagascar",2011,1570697251601.62,"MDG",2e+13,0.078534862580081,-2.54421264348073,28.0825407460018,10.65,10.17114271,0.386919075,-0.831354,-0.605322
"491","Malaysia",2011,61874039453.74,"MYS",9.12e+11,0.0678443415062939,-2.69053929328593,24.8483665337348,2.91083333333333,14.79435317,0.023757475,0.791729,0.991165
"492","Mexico",2011,763490940339.37,"MEX",1.47e+13,0.0519381592067599,-2.95770151413876,27.3611670955745,0.955833333333333,10.01240267,0.248588775,1.00796,1.07189
"493","Moldova",2011,12016670256.12,"MDA",98772814000,0.121659693284834,-2.10652753117746,23.2095607107155,7.57286680104379,15.24032716,0.2692396,0.049706,0.115786
"494","Mongolia",2011,713304651000,"MNG",1.32e+13,0.0540382311363636,-2.91806349891358,27.2931744466073,10.474210650715,18.46699109,0.365780725,-1.20509,-2.07411
"495","Morocco",2011,166252990259.8,"MAR",8.2e+11,0.202747549097317,-1.59579367435898,25.8367765028457,3.75666666666667,23.29675614,0.0506529,-0.509268,-0.316909
"496","Mozambique",2011,21898663590,"MOZ",3.82e+11,0.0573263444764398,-2.85899499693379,23.8096914486192,12.9827651515151,18.7033648,0.031234375,-1.3111,-1.0284
"497","Namibia",2011,2397481424.54,"NAM",90107563200,0.0266068833669225,-3.62658532347792,21.5976846168462,4.2825,29.98127587,0.114619225,-0.602309,-1.09063
"498","New Zealand",2011,4892376000,"NZL",2.13e+11,0.0229689014084507,-3.77361409065821,22.3109439119976,4.27205584869751,25.55528881,0.1140045,0.064004,0.189847
"499","Nicaragua",2011,11418489539,"NIC",2.19e+11,0.0521392216392694,-2.95383779887226,23.1584997678906,1.84691917709322,14.51970305,0.50157865,-0.883107,-1.07662
"500","Paraguay",2011,7324268166450,"PRY",1.41e+14,0.0519451643010638,-2.95756664948334,29.6222143568234,4.025,9.378146269,0.1697358,-0.619805,-0.291836
"501","Peru",2011,32300487579.93,"PER",4.73e+11,0.0682885572514376,-2.68401306302339,24.198348162415,2.328,15.96889515,0.558453775,-0.746415,-0.41556
"502","Philippines",2011,648910932721.13,"PHL",9.71e+12,0.0668291382822997,-2.70561609171707,27.1985613065147,3.38791666666667,12.38154015,0.075049275,0.331523,0.756742
"503","Romania",2011,34226163237,"ROU",5.59e+11,0.0612274834293381,-2.79315911462537,24.2562561954761,6.2975,18.07745016,0.087975475,0.73466,0.773035
"504","Singapore",2011,2.7481e+10,"SGP",3.51e+11,0.0782934472934473,-2.54729136667193,24.0367606937403,0.168333333333333,13.10572195,0.04921745,1.68651,1.29582
"505","South Africa",2011,101394021954.1,"ZAF",3.02e+12,0.033574179455,-3.39399797603752,25.3422799712778,5.6725,25.17982275,0.494458625,0.016592,0.382296
"506","Sri Lanka",2011,292664957543.33,"LKA",7.22e+12,0.0405353126791316,-3.20558176676609,26.4022943020672,6.43333333333333,11.25639334,0.108335625,-0.482129,-0.247332
"507","Switzerland",2011,49335400000,"CHE",6.21e+11,0.0794450885668277,-2.53268920582302,24.6219077130569,0.0558333333333333,9.651738909,0.12896845,1.95964,1.42562
"508","Tanzania",2011,2694169502200,"TZA",5.4e+13,0.0498920278185185,-2.9978940521441,28.6221111103487,6.77759280422915,9.793982,0.16598375,-0.995243,-0.88003
"509","Thailand",2011,1248569458899.77,"THA",1.13e+13,0.110492872469006,-2.20280426264764,27.8530195789992,2.4580602042386,16.36185216,0.1350226,0.870845,1.01879
"510","Togo",2011,222930200000,"TGO",1.82e+12,0.122489120879121,-2.09973306209115,26.1301245549261,8.50083333333333,15.97026891,0.169592125,-0.837184,-1.30099
"511","Turkey",2011,55103173600,"TUR",1.39e+12,0.0396425709352518,-3.22785171452833,24.7324731485428,14.2166666666667,18.74408606,0.32091675,0.42938,0.633761
"512","Ukraine",2011,209565083086.53,"UKR",1.3e+12,0.161203910066562,-1.82508519320774,26.0683001871883,7.89835833333333,18.5150528,0.069212675,0.480965,0.584846
"513","Uruguay",2011,45188736725,"URY",9.26e+11,0.0487999316684665,-3.02002636636036,24.5341137052322,4.55463122784372,19.1018313,0.11859115,0.081756,0.183979
"514","Zambia",2011,3405670100,"ZMB",1.14e+11,0.029874299122807,-3.51075672933011,21.9487075560108,7.02416666666667,14.71557758,0.243296425,-0.750633,-0.689038
"515","Albania",2012,2.009e+11,"ALB",1.33e+12,0.151052631578947,-1.89012694939491,26.0260731087673,5.42490848079036,17.48323356,0.0926134,-0.472586,-0.333637
"516","Angola",2012,335504850790.8,"AGO",1.22e+13,0.0275003976058033,-3.59355481602129,26.5389022516465,3.60364026674955,14.82271932,0.0561138,-2.79136,-0.958884
"517","Argentina",2012,2.3701e+11,"ARG",2.64e+12,0.0897765151515151,-2.41043186180255,26.1913681712842,12.0234954622098,12.95284151,0.323742725,-0.148047,0.137046
"518","Australia",2012,5.8982e+10,"AUS",1.5e+12,0.0393213333333333,-3.23598807447816,24.8004981495585,3.91666666666667,21.19859309,0.132407025,-0.528256,0.105864
"519","Azerbaijan",2012,9777521734.92,"AZE",54743700000,0.178605423727662,-1.72257624298481,23.0033518875442,10.215,12.77863937,0,-1.50891,-0.444994
"520","Bangladesh",2012,7.17332e+11,"BGD",1.06e+13,0.0676728301886792,-2.69307050622438,27.2988046108222,10.2158333333333,9.02456269,0.0847806,-0.943499,-0.578572
"521","Belarus",2012,1613662810,"BLR",54761670000,0.0294670124194532,-3.52448386438364,21.2017724692309,22.3,14.66297503,0.041243925,0.82272,0.798146
"522","Bosnia and Herzegovina",2012,2747511841.8,"BIH",26222710000,0.104776044954926,-2.25593011189765,21.7339615542601,3.17733333333333,20.47753979,0.1394451,0.545884,0.253786
"523","Botswana",2012,2274816173,"BWA",1.1e+11,0.0206801470272727,-3.87858111973117,21.5451650830077,3.6075875,27.11535993,0.21987745,-0.532549,-0.466601
"524","Brazil",2012,1.87435e+11,"BRA",4.81e+12,0.0389677754677755,-3.24502024445879,25.9566979555874,7.90746650160068,13.65145753,0.2037661,0.161553,0.532894
"525","Bulgaria",2012,9549920000,"BGR",82040400000,0.116405088224826,-2.1506790313685,22.9797986144406,3.08416666666667,18.97682483,0.164133975,0.497365,0.473341
"526","Cambodia",2012,3986468820700,"KHM",5.67e+13,0.0703080920758377,-2.6548683790255,29.0139269476368,1.3337962962963,11.08248635,0,-0.95203,-0.794975
"527","Cameroon",2012,7.05338e+11,"CMR",1.49e+13,0.0473381208053691,-3.05043937138827,27.2819429574917,3.25,11.75459417,0.107799075,-0.546339,-1.26079
"528","Canada",2012,63700027000,"CAN",1.82e+12,0.0350000148351648,-3.35240679363096,24.8774508233863,0.483333333333333,11.69256444,0.2497415,0.534847,0.834961
"529","Chile",2012,6195118184829,"CHL",1.3e+14,0.0476547552679154,-3.04377285810221,29.4547827082819,5.78821768941152,18.99486687,0.06965145,-0.333627,-0.090636
"530","Colombia",2012,43864664778000,"COL",6.66e+14,0.065862860027027,-2.7201805771185,31.4121302093504,5.35583383898964,13.23937265,0.16899305,0.049744,0.321098
"531","Costa Rica",2012,844773965314.25,"CRI",2.34e+13,0.036101451509156,-3.32142220644176,27.4623349318504,4.73861111111111,13.31919766,0.184895075,0.247592,0.16517
"532","Cote d'Ivoire",2012,1731667100000,"CIV",1.37e+13,0.126399058394161,-2.06831124671041,28.1801057020522,7.9925,14.39046854,0.119307325,-1.0558,-1.275
"533","Croatia",2012,2.1628e+10,"HRV",3.31e+11,0.0653413897280967,-2.7281296038573,23.7972546084662,1.88166666666667,19.73058196,0.277495,0.92595,0.624136
"534","Czech Republic",2012,4.21426e+11,"CZE",4.06e+12,0.103799507389163,-2.26529405403076,26.7669100355114,1.02430263320933,14.68783067,0.219710425,1.68896,1.22463
"535","Dominican Republic",2012,86506746350.18,"DOM",2.39e+12,0.0361952913599079,-3.31882624154135,25.1834882403306,7.49416666666667,13.02648297,0.0870123,-0.256286,-0.229273
"536","Gabon",2012,4.26002e+11,"GAB",8.77e+12,0.0485749144811859,-3.0246480442722,26.7777098780404,3.25,14.06052433,0.0284091,-1.36163,-3.08998
"537","Georgia",2012,1918058887.79,"GEO",26167300000,0.0732998394098742,-2.61319686095313,21.3745795156423,10.7055201238594,24.11826975,0.067862975,-0.168891,0.019277
"538","Guatemala",2012,26552115974.43,"GTM",3.95e+11,0.0672205467707089,-2.69977632267022,24.0023752791773,5.29333333333333,10.8359592,0.05247545,-0.293485,-0.170087
"539","Honduras",2012,22149036897.78,"HND",3.61e+11,0.061354672847036,-2.79108394369993,23.8210598515794,8.934915,14.74747232,0.0898758,-0.398168,-0.363502
"540","Hungary",2012,2.737672e+12,"HUN",2.88e+13,0.0950580555555556,-2.35326746292284,28.6381290401476,6.27392469593333,22.89203415,0.403768025,1.52192,1.19032
"541","Indonesia",2012,439720410186126,"IDN",8.62e+15,0.0510116485134717,-2.97570127011269,33.7171602094736,5.94666666666667,11.38058994,0.32225955,-0.087123,0.522153
"542","Israel",2012,54772653738,"ISR",9.93e+11,0.0551587650936556,-2.89753961402237,24.7264568869692,2.2033164,22.11041791,0.14364265,1.27127,0.972854
"543","Jamaica",2012,64684140000,"JAM",1.31e+12,0.0493772061068702,-3.00826637611353,24.8927818770281,3.75100946327855,24.33289303,0.318547225,-0.349499,-0.755872
"544","Japan",2012,9.12309e+13,"JPN",4.95e+14,0.184304848484848,-1.69116410708404,32.1444147714132,0.478,9.682412944,0.33063635,2.32408,1.64405
"545","Kuwait",2012,1339937400,"KWT",48722200000,0.0275015783359536,-3.59351188192191,21.0158887334001,2.0418,0.716305914,0.2020467,-0.436697,-0.340363
"546","Madagascar",2012,1642696817714,"MDG",2.18e+13,0.0753530650327523,-2.58557067746086,28.1273604082627,10.4,9.767940427,0.311886675,-0.726138,-0.569043
"547","Malaysia",2012,67124279340.77,"MYS",9.71e+11,0.0691290209482698,-2.67178065159784,24.9298116536399,2.98083333333333,15.61314674,0.1648595,0.91952,0.942308
"548","Mexico",2012,845395608067.52,"MEX",1.58e+13,0.0535060511435139,-2.92796052598988,27.4630705299716,1.08166666666667,9.773015605,0.2817539,0.954246,1.07083
"549","Moldova",2012,14554213757.26,"MDA",1.05e+11,0.138611559592952,-1.97607979315758,23.4011463939464,7.63194796606406,15.59534633,0.100331775,0.115221,0.135964
"550","Mongolia",2012,828392940000,"MNG",1.67e+13,0.0496043676646707,-3.00367639137266,27.4427534439786,11.2737826937569,15.31214218,0.350790125,-1.35158,-2.30075
"551","Morocco",2012,172493352240.03,"MAR",8.48e+11,0.203411971981167,-1.59252193780204,25.8736245349363,3.83416666666667,23.90364037,0,-0.535805,-0.310929
"552","Mozambique",2012,26242165996,"MOZ",4.33e+11,0.0606054641939954,-2.80337022175403,23.9906333431949,11.4324745961984,20.36511647,0.196048,-1.16195,-1.01037
"553","Namibia",2012,2772538882.19,"NAM",1.07e+11,0.0259115783382243,-3.65306537008341,21.7430293013249,4.20875,32.93275144,0.46266765,-0.241151,-0.334923
"554","New Zealand",2012,5051868000,"NZL",2.17e+11,0.0232804976958525,-3.7601392776596,22.3430239128273,4.10811230061373,26.82136875,0.1499245,0.166665,0.142503
"555","Nicaragua",2012,13232772959,"NIC",2.48e+11,0.0533579554798387,-2.93073219370406,23.3059623894073,0.995837711057706,15.00914108,0.1480022,-0.71229,-0.859002
"556","Paraguay",2012,8606190445173,"PRY",1.47e+14,0.0585455132324694,-2.8379508232587,29.7835028794486,3.91583333333333,9.454565134,0.184521075,-0.645452,-0.264723
"557","Peru",2012,37823821285.57,"PER",5.08e+11,0.0744563411133268,-2.59754235070105,24.3562049338238,2.45663333333333,16.5466871,0.276456525,-0.742204,-0.392031
"558","Philippines",2012,692657077379.42,"PHL",1.06e+13,0.0653450072999453,-2.72807424121924,27.2638008758273,3.15591666666667,12.88795126,0.07119455,0.394726,0.767814
"559","Romania",2012,36011896012,"ROU",5.94e+11,0.0606260875622896,-2.80302999071361,24.3071151655954,5.505,17.93047125,0.2227915,0.70694,0.764492
"560","Singapore",2012,2.9113e+10,"SGP",3.69e+11,0.0788970189701897,-2.53961183422444,24.0944506467625,0.135833333333333,13.58066874,0.063908625,1.70347,1.31428
"561","South Africa",2012,112169015681.2,"ZAF",3.25e+12,0.0345135432865231,-3.36640347294631,25.4432726393239,5.43666666666667,25.58813186,0.72272995,-0.023795,0.348635
"562","Sri Lanka",2012,317487885783.32,"LKA",8.73e+12,0.0363674554161879,-3.31408098624199,26.4837054995381,8.66627590608578,10.40841476,0.158321675,-0.368732,-0.228618
"563","Switzerland",2012,54831600000,"CHE",6.26e+11,0.0875904153354633,-2.43508370100467,24.7275325070418,0.0383333333333333,9.520371529,0.13808505,2.01041,1.40338
"564","Tanzania",2012,2909997773600,"TZA",6.23e+13,0.0467094345682183,-3.06380910969621,28.6991734320257,9.54506651746465,10.43300402,0.3079086,-0.730645,-0.747397
"565","Thailand",2012,1350931870465.83,"THA",1.24e+13,0.108946118585954,-2.21690184387133,27.9318157446682,2.60014998247194,15.44094067,0.120290125,0.964292,1.01202
"566","Togo",2012,195062500000,"TGO",1.98e+12,0.0985164141414141,-2.31753210365758,25.9965858569774,7.9925,15.87966385,0.188881675,-0.778208,-0.987933
"567","Turkey",2012,60525482100,"TUR",1.57e+12,0.0385512624840764,-3.25576643024636,24.8263303050424,16.3516666666667,18.39275841,0.47478435,0.450234,0.636138
"568","Ukraine",2012,222785684082.26,"UKR",1.4e+12,0.159132631487329,-1.83801726418259,26.1294760883672,12.9611916666667,18.31655714,0.19314525,0.469842,0.542447
"569","Uruguay",2012,52876503252,"URY",1.04e+12,0.0508427915884615,-2.97901692487524,24.6912249042066,4.44982667719485,18.82188561,0.16912125,-0.003597,0.091601
"570","Zambia",2012,3839631434.34558,"ZMB",1.31e+11,0.0293101636209586,-3.52982094184712,22.0686422183004,7,14.89218311,0.849483125,-0.621731,-0.635092
"571","Albania",2013,2.0779e+11,"ALB",1.35e+12,0.153918518518519,-1.87133191712069,26.0597937912582,4.16420494025281,16.50327061,0.1840081,-0.684933,-0.464871
"572","Argentina",2013,2.89208e+11,"ARG",3.35e+12,0.0863307462686567,-2.44956947239981,26.3904119893657,14.8544545942618,12.45290276,0.3264396,-0.496513,-0.099565
"573","Australia",2013,6.3018e+10,"AUS",1.54e+12,0.0409207792207792,-3.19611729553898,24.8666862368151,3.25,22.02482967,0.034845475,-0.816851,-0.077673
"574","Azerbaijan",2013,11033734471.83,"AZE",5.8182e+10,0.189641718604207,-1.66261867853301,23.1242231869639,9.89166666666667,13.38833316,0.0929626,-1.44358,-0.519568
"575","Bangladesh",2013,8.19032e+11,"BGD",1.2e+13,0.0682526666666667,-2.68453877364129,27.4313889920753,11.7216666666667,8.962413316,0.1622907,-1.17559,-0.780446
"576","Belarus",2013,1789286070,"BLR",67068850000,0.0266783472506238,-3.62390300698156,21.3050825336644,20.2583333333333,13.35496285,0.04541765,0.689295,0.719835
"577","Bosnia and Herzegovina",2013,2909858088.3,"BIH",26778754000,0.108662938100107,-2.21950449883441,21.7913701500335,3.00616794970452,19.75154464,0.060283325,0.562599,0.081492
"578","Botswana",2013,2381515800,"BWA",1.25e+11,0.0190521264,-3.96057656159146,21.5910030126573,3.1096525,25.60989266,0.385828225,-0.574288,-1.09578
"579","Brazil",2013,2.04052e+11,"BRA",5.33e+12,0.0382836772983114,-3.26273165383687,26.0416407002694,7.80710378657161,13.44169278,0.42892435,0.032264,0.374105
"580","Bulgaria",2013,10253720000,"BGR",81866100000,0.125249889759009,-2.07744441918514,23.0509064035181,2.41330833333333,19.89304364,0.619247875,0.278113,0.309899
"581","Cambodia",2013,4794549957000,"KHM",6.13e+13,0.0782145180587276,-2.54829999573734,29.1985009631334,1.34340277777778,12.07885296,0.4815743,-0.904026,-1.07319
"582","Cameroon",2013,7.07067e+11,"CMR",1.6e+13,0.0441916875,-3.1192185731959,27.2843912649724,3.20833333333333,12.01041469,0.153559175,-0.69924,-1.5123
"583","Canada",2013,66615938000,"CAN",1.9e+12,0.03506102,-3.35066530692878,24.9222096951722,0.55,11.65239901,0.087607525,0.421886,0.740106
"584","Chile",2013,6917607392244,"CHL",1.38e+14,0.0501275897988696,-2.99318372787972,29.565091073206,5.16886815476422,17.3869727,0.258577725,-0.499261,-0.142225
"585","Colombia",2013,49095480002000,"COL",7.14e+14,0.0687611764733894,-2.67711598876236,31.5247880895058,4.17001756470844,14.03127662,0.20906695,-0.234596,0.132434
"586","Costa Rica",2013,921450814198.75,"CRI",2.49e+13,0.0370060567951305,-3.29667368256914,27.5492152368301,3.8775,13.74171499,0.1947897,0.158575,-0.129241
"587","Cote d'Ivoire",2013,1935362800000,"CIV",1.54e+13,0.125672909090909,-2.0740727069725,28.2913159183756,7.65416666666667,14.54269745,0.170429075,-1.05279,-1.52292
"588","Croatia",2013,2.1985e+10,"HRV",3.32e+11,0.0662198795180723,-2.71477456628372,23.8136262395792,1.52083333333333,20.3387268,0.091982,0.822129,0.507594
"589","Czech Republic",2013,4.4032e+11,"CZE",4.1e+12,0.10739512195122,-2.23124051738748,26.8107675722513,0.861548172781148,14.94643408,0.110545825,1.53381,1.19275
"590","Dominican Republic",2013,93747168517.34,"DOM",2.62e+12,0.0357813620295191,-3.33032813484243,25.2638672988591,6.01986077793781,13.50353563,0.1224332,-0.406432,-0.545814
"591","Georgia",2013,2351552551.23,"GEO",26847300000,0.0875899085282319,-2.43508948712517,21.5783416070605,9.72661726858263,23.4202322,0.60319495,-0.419841,-0.336523
"592","Guatemala",2013,27130286162.84,"GTM",4.23e+11,0.0641377923471395,-2.74672150459325,24.0239165113994,5.45166666666667,10.92610255,0.169671,-0.505798,-0.359199
"593","Honduras",2013,23600423782.55,"HND",3.77e+11,0.0626005935876658,-2.77098051868996,23.8845305057045,11.6474283333333,15.06324191,0.272947925,-0.429599,-0.678675
"594","Hungary",2013,3.202696e+12,"HUN",3.02e+13,0.106049536423841,-2.24384896927906,28.7950140710303,3.770748274375,22.7502927,0.485260575,1.43941,1.13089
"595","Indonesia",2013,500020357096028,"IDN",9.55e+15,0.0523581525755003,-2.94964762168933,33.845669927714,6.26416666666667,11.28530146,0.09163945,-0.160233,0.437969
"596","Israel",2013,57535519611,"ISR",1.06e+12,0.0542787920858491,-2.91362169765569,24.7756683263968,1.43149969764995,22.91812881,0.212571425,1.22703,0.903089
"597","Jamaica",2013,69801724000,"JAM",1.43e+12,0.0488123944055944,-3.01977101465024,24.9689245455501,3.69570341658073,24.01202523,0.249180325,-0.64931,-1.24971
"598","Japan",2013,9.47696e+13,"JPN",5.03e+14,0.188408747514911,-1.6691414873715,32.1824697986568,0.542166666666667,10.36061765,0.15409045,2.37352,1.74701
"599","Kuwait",2013,1481254500,"KWT",49392100000,0.0299897048313394,-3.50690112850575,21.1161552008178,2.020675,0.777452265,0.17753315,-1.49314,-0.613362
"600","Madagascar",2013,1760782349000,"MDG",2.34e+13,0.0752471089316239,-2.5869777956045,28.1967793426877,10.1458333333333,10.29536574,0.364136875,-0.823322,-0.639101
"601","Malaysia",2013,73030832546.51,"MYS",1.02e+12,0.0715988554377549,-2.63667619064952,25.0141475525752,2.97,15.31023528,0.22439895,0.810485,0.84428
"602","Mexico",2013,917875174866.77,"MEX",1.63e+13,0.0563113604212742,-2.87685898051048,27.5453272432308,1.33166666666667,10.29457862,0.2250533,0.846744,1.02535
"603","Moldova",2013,19040704507.61,"MDA",1.2e+11,0.158672537563417,-1.84091271265326,23.6698448670752,7.22833333333333,15.46963596,0.08497805,-0.019913,-0.022223
"604","Mongolia",2013,841076512000,"MNG",1.92e+13,0.0438060683333333,-3.12798292477327,27.457948470189,12.0456860948995,15.73120804,0.25195265,-1.67769,-3.21446
"605","Morocco",2013,182079841932.31,"MAR",8.98e+11,0.202761516628408,-1.59572478548681,25.9277111197618,3.91416666666667,22.34908936,0.07461945,-0.774475,-0.594326
"606","Mozambique",2013,30351146533,"MOZ",4.82e+11,0.0629691836784232,-2.76510982022403,24.136100130773,8.79509633298215,23.12637099,0.2134187,-1.22607,-1.44638
"607","Namibia",2013,3373291608.88,"NAM",1.23e+11,0.0274251350315447,-3.59629534916679,21.939154843152,3.9775,31.53881738,0.308131925,-0.328879,-0.425254
"608","New Zealand",2013,5462970000,"NZL",2.33e+11,0.0234462231759657,-3.75304585565539,22.4212584348567,3.82701647135181,26.6464712,0.08928675,-0.096978,-0.018693
"609","Nicaragua",2013,14410534755,"NIC",2.72e+11,0.0529799071875,-2.93784254698007,23.3912253562623,1.01051054660565,15.02043496,0.2339036,-0.955061,-1.06819
"610","Paraguay",2013,9743949676383,"PRY",1.67e+14,0.0583470040501976,-2.84134726603737,29.9076676623079,4.24,8.97252021,0.300186875,-0.982503,-0.575557
"611","Peru",2013,42530187778.46,"PER",5.44e+11,0.0781804922398162,-2.54873512240005,24.4734799614023,2.32486666666667,16.43300669,0.379358875,-1.01445,-0.563988
"612","Philippines",2013,797451937452.86,"PHL",1.15e+13,0.0693436467350313,-2.66868074802523,27.4046874032725,1.66183333333333,13.3095109,0.019252975,0.341858,0.664346
"613","Romania",2013,40316705622,"ROU",6.35e+11,0.0634908749952756,-2.75685908427125,24.4200317515679,4.55083333333333,17.60828465,0.371989375,0.751166,0.697304
"614","Singapore",2013,3.1654e+10,"SGP",3.85e+11,0.0822181818181818,-2.49837881137669,24.1781303598575,0.14,13.27125008,0.043799175,1.71717,1.31983
"615","South Africa",2013,119056731578.8,"ZAF",3.54e+12,0.0336318450787571,-3.39228189066247,25.5028659524118,5.1525,26.04390961,0.5499399,-0.192079,0.249101
"616","Sri Lanka",2013,339196317740.94,"LKA",9.59e+12,0.0353697932993681,-3.34189711973523,26.5498448850887,10.2308333333333,10.48662317,0.074332075,-0.530163,-0.434846
"617","Switzerland",2013,59735100000,"CHE",6.38e+11,0.0936286833855799,-2.36841849601657,24.8131856242746,0.0333333333333333,9.602815894,0.200722325,2.05181,1.40621
"618","Tanzania",2013,3324794598300,"TZA",7.3e+13,0.0455451314835616,-3.08905154389609,28.8324290131808,9.96804030723581,10.72192345,0.1883954,-0.919298,-0.904776
"619","Thailand",2013,1425282497226.87,"THA",1.29e+13,0.110487015288905,-2.20285727362671,27.9853911536695,2.43305606719736,17.01195985,0.12872635,0.87724,0.964175
"620","Togo",2013,195478800000,"TGO",2.13e+12,0.0917740845070422,-2.38842532505578,25.9987177705941,7.65416666666667,16.86006417,0.4032059,-0.671987,-1.14251
"621","Turkey",2013,74814590000,"TUR",1.81e+12,0.0413340276243094,-3.18606920482396,25.0382787563823,15.7633333333333,18.53188787,0.231531175,0.287393,0.583639
"622","Ukraine",2013,261870284750.7,"UKR",1.47e+12,0.178143050850816,-1.72516839498374,26.2911151217355,10.77735,17.56138078,0.226542725,0.28954,0.448912
"623","Uruguay",2013,59524336940,"URY",1.18e+12,0.0504443533389831,-2.98688446433404,24.8096510900721,4.64794078959411,19.04141239,0.331008325,-0.330617,-0.214381
"624","Zambia",2013,4596962982.45,"ZMB",1.51e+11,0.0304434634599338,-3.49188397256839,22.2486617011929,6.49083333333333,14.34715672,0.198146375,-0.731336,-0.743054
"625","Albania",2014,2.2643e+11,"ALB",1.4e+12,0.161735714285714,-1.82179166921892,26.1457016833308,1.91472967614738,18.30193614,0.239363375,-0.542079,-0.409027
"626","Argentina",2014,3.58752e+11,"ARG",4.58e+12,0.0783301310043668,-2.54682293513705,26.6058971789176,20.41768368433,12.61096661,0.296355175,-0.502072,-0.130401
"627","Australia",2014,6.6854e+10,"AUS",1.6e+12,0.04178375,-3.17524777101748,24.9257769741568,2.90416666666667,21.98970304,0.1185409,-0.846322,-0.09589
"628","Azerbaijan",2014,10846211444.06,"AZE",59014100000,0.183790169536772,-1.69396055505689,23.1070816802942,9.17166666666667,14.21253565,0,-1.7818,-0.733234
"629","Belarus",2014,2044685830,"BLR",80579270000,0.0253748368532006,-3.67399727107137,21.4385099862773,18.5833333333333,12.69772453,0.0282199,0.731427,0.709316
"630","Bosnia and Herzegovina",2014,3210508378.8,"BIH",27358710000,0.117348675387107,-2.14260564445987,21.8896951350065,2.66178547140807,19.77790156,0.048369925,0.578374,0.163754
"631","Botswana",2014,2598609300,"BWA",1.46e+11,0.0177986938356164,-4.02863020439809,21.6782422542567,2.534375,25.79128205,0.373319275,-0.790862,-1.10349
"632","Brazil",2014,2.20854e+11,"BRA",5.78e+12,0.0382100346020761,-3.26465711194729,26.1207676866655,10.0236351018781,12.76168468,0.253388075,-0.151225,0.351105
"633","Bulgaria",2014,11586940000,"BGR",8.3756e+10,0.138341611347247,-1.97802920814552,23.173144438731,1.65581666666667,19.5253152,0.390314175,0.290812,0.391629
"634","Cambodia",2014,5984859176350,"KHM",6.74e+13,0.088796130212908,-2.42141220861706,29.4202539252298,1.41875,14.62663089,0.3977932,-0.723043,-0.896952
"635","Cameroon",2014,7.60944e+11,"CMR",1.73e+13,0.0439852023121387,-3.12390201271689,27.3578256047154,2.6,12.77587041,0.26393925,-0.841034,-1.42138
"636","Canada",2014,70023537000,"CAN",1.99e+12,0.0351877070351759,-3.347058489329,24.972097265336,0.55,11.83636656,0.0301988,0.411362,0.695561
"637","Chile",2014,7578075865127,"CHL",1.49e+14,0.0508595695646107,-2.97868698216572,29.6562804397083,3.91910517520434,16.9701562,0.126432975,-0.532363,-0.126211
"638","Colombia",2014,56393794434000,"COL",7.63e+14,0.0739106086946265,-2.6048989065999,31.6633802406131,4.08940714973289,15.69974837,0.21571595,-0.194463,0.174145
"639","Costa Rica",2014,988496917463,"CRI",2.72e+13,0.0363417984361397,-3.31478672807686,27.6194513611536,3.32277777777778,13.41665899,0.13137475,0.093993,-0.088551
"640","Cote d'Ivoire",2014,2088211600000,"CIV",1.75e+13,0.119326377142857,-2.12589287504756,28.3673291218105,7.25833333333333,13.97364016,0.364042425,-1.17654,-1.39779
"641","Croatia",2014,2.3156e+10,"HRV",3.32e+11,0.0697469879518072,-2.66288104269973,23.8655197631632,1.35333333333333,19.91596468,0.07153135,0.837178,0.513801
"642","Czech Republic",2014,4.67811e+11,"CZE",4.31e+12,0.108540835266821,-2.22062881490181,26.8713302051424,0.701499898080767,14.17155545,0.10217505,1.52129,1.17557
"643","Dominican Republic",2014,104707329902.58,"DOM",2.88e+12,0.0363567117717292,-3.31437644908336,25.374434960993,6.72666666666667,13.61038485,0.107607775,-0.40546,-0.49685
